日期,地区,价格,数量,均重
2014-06-01,浙江,6.76,23.89,3.35
2014-06-01,海南,8.83,3.65,2.84
2014-06-01,湖北,7.82,14.05,3.19
2014-06-01,湖南,8.32,10.98,3.17
2014-06-01,福建,7.81,5.91,3.07
2014-06-01,贵州,8.97,2.59,3.94
2014-06-01,重庆,8.24,3.38,3.98
2014-06-02,云南,8.2,2.07,4.29
2014-06-02,四川,8.59,4.84,4.37
2014-06-02,安徽,6.08,6.94,3.38
2014-06-02,山东,5.49,3.25,3.99
2014-06-02,广东,8.53,57,3.12
2014-06-02,广西,8.96,8.67,3.38
2014-06-02,江苏,6.33,17.05,3.53
2014-06-02,江西,7.9,3.64,2.88
2014-06-02,浙江,7.03,9.22,3.25
2014-06-02,海南,8.73,3.02,2.83
2014-06-02,湖北,7.47,9.79,3.27
2014-06-02,湖南,8.14,5,3.2
2014-06-02,福建,7.94,3.96,3.07
2014-06-02,贵州,9.03,1.86,3.93
2014-06-02,重庆,8.44,1.91,4.06
2014-06-03,云南,8.2,1.46,4.23
2014-06-03,四川,8.26,5.87,4.22
2014-06-03,安徽,6.12,9.8,3.32
2014-06-03,山东,5.66,3.35,3.89
2014-06-03,广东,8.01,66.04,3.17
2014-06-03,广西,8.6,16.9,3.6
2014-06-03,江苏,6.55,13.78,3.45
2014-06-03,江西,8.12,3.99,2.88
2014-06-03,浙江,7.07,7.09,3.24
2014-06-03,海南,9.26,1.57,2.92
2014-06-03,湖北,7.27,8.13,3.26
2014-06-03,湖南,7.49,9.26,3.37
2014-06-03,福建,8.18,3.45,3.05
2014-06-03,贵州,8.39,1.3,4.1
2014-06-03,重庆,8.82,2.35,4.35
2014-06-04,云南,8.54,1.97,3.79
2014-06-04,四川,8.21,5.8,4.26
2014-06-04,安徽,6.23,8.65,3.35
2014-06-04,山东,5.51,2.43,3.94
2014-06-04,广东,7.9,50.39,3.19
2014-06-04,广西,8.84,21.26,3.59
2014-06-04,江苏,6.83,8.75,3.31
2014-06-04,江西,7.53,5.49,2.98
2014-06-04,浙江,7.15,5.22,3.13
2014-06-04,海南,8.66,2.88,2.79
2014-06-04,湖北,7.34,6.05,3.15
2014-06-04,湖南,7.97,7.61,3.15
2014-06-04,福建,7.97,2.54,3.02
2014-06-04,贵州,8.12,1.93,4.12
2014-06-04,重庆,8.25,2.44,4.07
2014-06-05,云南,8.32,1.16,3.94
2014-06-05,四川,8.1,4.39,4.31
2014-06-05,安徽,6.63,6.43,3.18
2014-06-05,山东,5.78,2.71,3.93
2014-06-05,广东,7.85,47.08,3.26
2014-06-05,广西,8.57,14.56,3.63
2014-06-05,江苏,6.58,9,3.47
2014-06-05,江西,7.52,2.24,3.06
2014-06-05,浙江,6.89,7.16,3.24
2014-06-05,海南,8.05,2.61,2.85
2014-06-05,湖北,6.95,7.21,3.26
2014-06-05,湖南,7.63,8.17,3.25
2014-06-05,福建,7.49,2.76,3
2014-06-05,贵州,8.41,1.99,4.17
2014-06-05,重庆,7.9,1.6,3.87
2014-06-06,云南,8.46,2.44,4.11
2014-06-06,四川,7.99,8.7,4.36
2014-06-06,安徽,6.47,7.41,3.29
2014-06-06,山东,5.55,1.54,4.16
2014-06-06,广东,7.84,51.12,3.18
2014-06-06,广西,8.75,16.26,3.68
2014-06-06,江苏,6.67,10.98,3.47
2014-06-06,江西,7.59,2.73,2.78
2014-06-06,浙江,6.81,7.62,3.33
2014-06-06,海南,8.27,2.34,2.89
2014-06-06,湖北,7.13,8.51,3.2
2014-06-06,湖南,7.46,6.99,3.2
2014-06-06,福建,8.22,2.98,3.16
2014-06-06,贵州,8.41,1.32,3.99
2014-06-06,重庆,7.63,3.08,4.14
2014-06-07,云南,7.94,1.92,4.17
2014-06-07,四川,8.05,7.48,4.21
2014-06-07,安徽,6.76,8.83,3.08
2014-06-07,山东,5.84,2.86,3.9
2014-06-07,广东,7.93,62.12,3.13
2014-06-07,广西,8.76,15.23,3.61
2014-06-07,江苏,6.54,17.47,3.43
2014-06-07,江西,7.87,5.27,2.95
2014-06-07,浙江,6.72,9.34,3.32
2014-06-07,海南,8.12,1.89,2.89
2014-06-07,湖北,7.09,12.84,3.27
2014-06-07,湖南,7.59,10.43,3.14
2014-06-07,福建,7.77,3.46,3.04
2014-06-07,贵州,8.59,3.08,3.86
2014-06-07,重庆,8.12,2.67,4.2
2014-06-08,云南,8.06,1.97,4.18
2014-06-08,四川,7.81,8.45,4.17
2014-06-08,安徽,6.43,4.66,3.16
2014-06-08,山东,5.67,2,3.61
2014-06-08,广东,7.84,62.54,3.11
2014-06-08,广西,8.73,18.99,3.57
2014-06-08,江苏,6.44,14.77,3.37
2014-06-08,江西,7.89,5.06,2.93
2014-06-08,浙江,6.86,11.3,3.2
2014-06-08,海南,8.59,3.11,2.93
2014-06-08,湖北,6.89,11.05,3.1
2014-06-08,湖南,7.64,7.65,3.12
2014-06-08,福建,7.51,4.12,3.04
2014-06-08,贵州,8.52,1.53,3.72
2014-06-08,重庆,8.01,3.09,4.24
2014-06-09,云南,8.57,1.55,4.27
2014-06-09,四川,7.71,4.57,4.1
2014-06-09,安徽,6.3,9.49,3.21
2014-06-09,山东,5.73,4,3.88
2014-06-09,广东,7.71,48.68,3.13
2014-06-09,广西,8.54,18.83,3.56
2014-06-09,江苏,6.36,15.47,3.44
2014-06-09,江西,7.45,4.58,3.06
2014-06-09,浙江,6.61,8.95,3.24
2014-06-09,海南,8.7,3.5,2.83
2014-06-09,湖北,6.57,8.84,3.17
2014-06-09,湖南,7.54,9.17,3.2
2014-06-09,福建,7.42,3.33,3.03
2014-06-09,贵州,8.87,1.63,4.02
2014-06-09,重庆,7.83,2.61,4.08
2014-06-10,云南,8.21,2.89,4.23
2014-06-10,四川,7.41,6.89,4.15
2014-06-10,安徽,6.11,8.46,3.35
2014-06-10,山东,5.56,2.46,3.82
2014-06-10,广东,7.7,55.93,3.15
2014-06-10,广西,8.81,15.75,3.56
2014-06-10,江苏,6.28,14.05,3.4
2014-06-10,江西,8.04,4.81,2.94
2014-06-10,浙江,6.62,11.69,3.25
2014-06-10,海南,8.39,2.58,2.77
2014-06-10,湖北,6.82,9.34,3.26
2014-06-10,湖南,7.52,7.35,3.2
2014-06-10,福建,8.04,3.31,3.05
2014-06-10,贵州,8.37,1.35,4.02
2014-06-10,重庆,7.94,2.67,4.15
2014-06-11,云南,8.18,0.86,4.35
2014-06-11,四川,7.21,5.58,4.26
2014-06-11,安徽,6.01,8.27,3.38
2014-06-11,山东,6.02,2.08,3.94
2014-06-11,广东,7.86,56.16,3.16
2014-06-11,广西,8.69,14.54,3.54
2014-06-11,江苏,6.19,16.67,3.41
2014-06-11,江西,7.5,4.71,2.98
2014-06-11,浙江,6.7,10.6,3.18
2014-06-11,海南,8.75,2.71,2.84
2014-06-11,湖北,7.08,5.95,3.16
2014-06-11,湖南,7.66,6.12,3.23
2014-06-11,福建,8.07,2.36,3.21
2014-06-11,贵州,7.59,1.56,4.57
2014-06-11,重庆,7.7,1.84,3.85
2014-06-12,云南,8.47,1.21,3.9
2014-06-12,四川,6.92,10.18,3.99
2014-06-12,安徽,6.18,10.93,3.19
2014-06-12,山东,5.76,2.8,3.84
2014-06-12,广东,7.84,57.21,3.12
2014-06-12,广西,8.68,13.42,3.54
2014-06-12,江苏,6.23,17.7,3.48
2014-06-12,江西,7.2,2.69,2.95
2014-06-12,浙江,6.55,12.73,3.25
2014-06-12,海南,8.19,3.5,2.97
2014-06-12,湖北,7.04,11.03,3.24
2014-06-12,湖南,7.48,8.55,3.21
2014-06-12,福建,7.38,3.07,3.01
2014-06-12,贵州,8.95,1.62,3.93
2014-06-12,重庆,7.75,2.2,3.97
2014-06-13,云南,7.96,1.99,4.02
2014-06-13,四川,7.18,7.17,4.19
2014-06-13,安徽,5.96,9.55,3.37
2014-06-13,山东,5.62,3.22,3.97
2014-06-13,广东,7.86,60.41,3.11
2014-06-13,广西,8.64,15.62,3.47
2014-06-13,江苏,6.08,16.08,3.51
2014-06-13,江西,7.74,5.09,2.87
2014-06-13,浙江,6.39,13.29,3.26
2014-06-13,海南,8.19,3.68,2.85
2014-06-13,湖北,6.63,11.13,3.2
2014-06-13,湖南,7.42,7.85,3.13
2014-06-13,福建,6.98,2.5,3.05
2014-06-13,贵州,8.16,1.96,3.7
2014-06-13,重庆,7.61,3.47,4.04
2014-06-14,云南,7.61,1.25,4.2
2014-06-14,四川,6.91,8.78,4.06
2014-06-14,安徽,6.13,9.25,3.11
2014-06-14,山东,5.57,3.06,3.66
2014-06-14,广东,7.65,59.2,3.06
2014-06-14,广西,8.79,16.74,3.52
2014-06-14,江苏,6.09,15.12,3.47
2014-06-14,江西,8.19,4.66,2.91
2014-06-14,浙江,6.31,12.84,3.31
2014-06-14,海南,7.91,3.29,2.95
2014-06-14,湖北,6.58,12.22,3.22
2014-06-14,湖南,7.3,9.24,3.17
2014-06-14,福建,7.54,2.99,3.27
2014-06-14,贵州,8.29,1.81,3.93
2014-06-14,重庆,7.72,2.14,4.03
2014-06-15,云南,8.12,1.68,4.14
2014-06-15,四川,6.94,8.05,4.26
2014-06-15,安徽,5.85,12.37,3.17
2014-06-15,山东,5.51,2.9,3.58
2014-06-15,广东,7.41,52.09,3.07
2014-06-15,广西,8.69,14.5,3.47
2014-06-15,江苏,6.06,16.64,3.46
2014-06-15,江西,7.59,4.62,3.03
2014-06-15,浙江,6.29,13.25,3.29
2014-06-15,海南,8.51,2.77,2.94
2014-06-15,湖北,7.38,10.54,3.09
2014-06-15,湖南,6.93,6.47,3.3
2014-06-15,福建,7.91,3.57,3.03
2014-06-15,贵州,8.91,1.83,3.88
2014-06-15,重庆,7.62,3.36,4.03
2014-06-16,云南,8.39,1.97,4.2
2014-06-16,四川,7.07,10.48,4.17
2014-06-16,安徽,5.9,10.98,3.09
2014-06-16,山东,5.66,3.35,4.04
2014-06-16,广东,7.53,56.3,3.09
2014-06-16,广西,9.01,10.88,3.57
2014-06-16,江苏,5.96,14.97,3.52
2014-06-16,江西,7.59,4.24,2.85
2014-06-16,浙江,6.15,12.22,3.35
2014-06-16,海南,7.98,2.87,2.96
2014-06-16,湖北,6.62,12.77,3.12
2014-06-16,湖南,7.2,9.38,3.25
2014-06-16,福建,7.6,2.83,2.96
2014-06-16,贵州,8.41,2.48,4.05
2014-06-16,重庆,7.29,2.48,4.07
2014-06-17,云南,8.07,1.99,3.73
2014-06-17,四川,7.45,8.67,4.22
2014-06-17,安徽,5.88,11.32,3.31
2014-06-17,山东,5.71,2.38,3.88
2014-06-17,广东,7.77,52.47,3.09
2014-06-17,广西,8.85,14.91,3.48
2014-06-17,江苏,6.07,17.13,3.49
2014-06-17,江西,7.89,3.44,2.79
2014-06-17,浙江,6.06,11.43,3.33
2014-06-17,海南,8.06,3.22,2.9
2014-06-17,湖北,7.04,12.36,3.21
2014-06-17,湖南,7.44,8.95,3.28
2014-06-17,福建,8.13,2.08,3.31
2014-06-17,贵州,8.01,1.97,3.74
2014-06-17,重庆,7.23,2.32,3.89
2014-06-18,云南,7.47,2.98,4.32
2014-06-18,四川,7.1,8.17,4.07
2014-06-18,安徽,6.11,8.76,3.22
2014-06-18,山东,5.84,3.64,3.65
2014-06-18,广东,7.57,53.88,3.15
2014-06-18,广西,8.92,12.83,3.4
2014-06-18,江苏,6.12,13.85,3.56
2014-06-18,江西,6.59,4,3.06
2014-06-18,浙江,5.99,16.72,3.32
2014-06-18,海南,8.53,3.15,2.92
2014-06-18,湖北,6.72,9.82,3.17
2014-06-18,湖南,7.32,7.01,3.27
2014-06-18,福建,7.58,3.65,3.11
2014-06-18,贵州,8.29,1.83,3.77
2014-06-18,重庆,7.05,2.8,3.91
2014-06-19,云南,7.44,3.29,4.45
2014-06-19,四川,7.9,5.33,4.29
2014-06-19,安徽,6.26,7.77,3.38
2014-06-19,山东,5.69,2.41,3.97
2014-06-19,广东,7.36,48.7,3.2
2014-06-19,广西,8.69,11.84,3.4
2014-06-19,江苏,6.17,17.81,3.51
2014-06-19,江西,7.49,6.38,2.95
2014-06-19,浙江,6.34,13.7,3.21
2014-06-19,海南,8.17,2.71,2.9
2014-06-19,湖北,6.77,8.64,3.08
2014-06-19,湖南,7.31,10.52,3.23
2014-06-19,福建,8.09,2.92,3.07
2014-06-19,贵州,8.48,2.14,3.86
2014-06-19,重庆,6.81,2.67,3.86
2014-06-20,云南,7.6,0.93,4.03
2014-06-20,四川,8.03,6.79,4.26
2014-06-20,安徽,6.49,7.17,2.98
2014-06-20,山东,5.55,1.47,3.75
2014-06-20,广东,7.56,61.77,3.14
2014-06-20,广西,8.57,15.08,3.51
2014-06-20,江苏,6.16,12.17,3.47
2014-06-20,江西,8.02,4.25,3.02
2014-06-20,浙江,6.17,15.71,3.25
2014-06-20,海南,8.29,3.15,2.9
2014-06-20,湖北,6.81,8.38,3.15
2014-06-20,湖南,7.45,9.28,3.25
2014-06-20,福建,7.96,3.18,3.05
2014-06-20,贵州,8.18,1.67,4.35
2014-06-20,重庆,6.8,3.02,4.01
2014-06-21,云南,7.48,2.3,4.45
2014-06-21,四川,7.77,6.31,4.28
2014-06-21,安徽,6.18,9.88,3.23
2014-06-21,山东,5.89,3.46,3.98
2014-06-21,广东,7.49,63.6,3.16
2014-06-21,广西,8.33,14.27,3.48
2014-06-21,江苏,6.27,16.5,3.46
2014-06-21,江西,7.42,4.14,3.08
2014-06-21,浙江,6.29,9.11,3.29
2014-06-21,海南,8.44,2.26,2.83
2014-06-21,湖北,6.51,8.22,3.22
2014-06-21,湖南,7.46,8.04,3.28
2014-06-21,福建,7.59,2.35,3.08
2014-06-21,贵州,8.68,1.83,4.05
2014-06-21,重庆,6.91,1.98,3.92
2014-06-22,云南,7.06,2.26,4.41
2014-06-22,四川,7.61,7.79,4.16
2014-06-22,安徽,6.21,13.17,3.18
2014-06-22,山东,5.72,2.09,3.95
2014-06-22,广东,7.27,57.74,3.18
2014-06-22,广西,8.93,11.89,3.43
2014-06-22,江苏,6.2,12.69,3.55
2014-06-22,江西,7.98,3.72,3.04
2014-06-22,浙江,6.37,12.17,3.2
2014-06-22,海南,8.23,2.1,2.91
2014-06-22,湖北,6.59,9.98,3.36
2014-06-22,湖南,7.22,9.25,3.39
2014-06-22,福建,7.78,4.11,3
2014-06-22,贵州,7.92,2.01,3.83
2014-06-22,重庆,6.62,2.82,3.71
2014-06-23,云南,7.62,3.01,4.02
2014-06-23,四川,7.45,6.74,4.18
2014-06-23,安徽,6.07,11.67,3.33
2014-06-23,山东,5.64,2.33,3.99
2014-06-23,广东,7.31,65.33,3.17
2014-06-23,广西,8.95,12.63,3.46
2014-06-23,江苏,6.24,16.86,3.57
2014-06-23,江西,7.88,5.54,3.09
2014-06-23,浙江,6.42,12.84,3.28
2014-06-23,海南,8.62,3.96,2.88
2014-06-23,湖北,6.8,9.92,3.15
2014-06-23,湖南,7.06,12.31,3.31
2014-06-23,福建,7.23,3.91,3.03
2014-06-23,贵州,8.6,2.79,4.13
2014-06-23,重庆,6.75,3.26,3.87
2014-06-24,云南,7.08,4.35,4.44
2014-06-24,四川,7.08,8.18,4.12
2014-06-24,安徽,6,13.88,3.18
2014-06-24,山东,5.73,2.35,4.12
2014-06-24,广东,7.46,68.3,3.2
2014-06-24,广西,9.17,16.67,3.52
2014-06-24,江苏,6.2,15.68,3.56
2014-06-24,江西,7.22,6.6,3
2014-06-24,浙江,6.44,13.39,3.25
2014-06-24,海南,8.75,3.46,2.9
2014-06-24,湖北,6.7,8.96,3.22
2014-06-24,湖南,6.95,9.69,3.38
2014-06-24,福建,7.43,3.37,3.09
2014-06-24,贵州,7.99,3.05,3.86
2014-06-24,重庆,6.95,2.79,3.91
2014-06-25,云南,7.1,2.87,4.19
2014-06-25,四川,7.23,8.88,4.27
2014-06-25,安徽,6.22,6.28,3.26
2014-06-25,山东,5.68,3.96,4.2
2014-06-25,广东,7.54,67.19,3.22
2014-06-25,广西,8.9,16.53,3.49
2014-06-25,江苏,6.34,16.24,3.58
2014-06-25,江西,7.41,4.23,3.09
2014-06-25,浙江,6.25,10,3.3
2014-06-25,海南,8.57,3.18,2.91
2014-06-25,湖北,6.31,11.97,3.29
2014-06-25,湖南,7.24,10.1,3.33
2014-06-25,福建,7.12,3.73,3.21
2014-06-25,贵州,8.7,1.54,3.74
2014-06-25,重庆,7.47,1.72,4.05
2014-06-26,云南,7.31,2.71,4.32
2014-06-26,四川,7.04,9.16,4.1
2014-06-26,安徽,6.17,7.88,3.24
2014-06-26,山东,5.52,3.39,3.98
2014-06-26,广东,7.6,57.08,3.17
2014-06-26,广西,9.04,14.3,3.52
2014-06-26,江苏,6.36,16.18,3.46
2014-06-26,江西,7.19,6.29,3.11
2014-06-26,浙江,6.24,13,3.36
2014-06-26,海南,8.62,2.99,2.87
2014-06-26,湖北,6.2,13.67,3.26
2014-06-26,湖南,7.35,9.75,3.29
2014-06-26,福建,7.07,4.22,3.21
2014-06-26,贵州,7.57,1.58,3.81
2014-06-26,重庆,6.79,3.45,3.76
2014-06-27,云南,7.05,3.2,4.33
2014-06-27,四川,7.39,7.58,4.19
2014-06-27,安徽,6.11,10.98,3.35
2014-06-27,山东,5.68,4.18,4.1
2014-06-27,广东,7.77,62.31,3.17
2014-06-27,广西,8.56,13.24,3.49
2014-06-27,江苏,6.16,13.01,3.63
2014-06-27,江西,7.02,5.1,3.14
2014-06-27,浙江,6.53,12.98,3.18
2014-06-27,海南,8.46,2.47,2.94
2014-06-27,湖北,6.64,10.8,3.19
2014-06-27,湖南,7.04,11.47,3.31
2014-06-27,福建,6.91,4.91,3.28
2014-06-27,贵州,7.95,2.12,4
2014-06-27,重庆,6.92,1.67,3.77
2014-06-28,云南,7.26,4.02,4.3
2014-06-28,四川,7.51,6.67,4.25
2014-06-28,安徽,6.02,12.31,3.32
2014-06-28,山东,5.52,3.72,4.25
2014-06-28,广东,7.64,63.17,3.12
2014-06-28,广西,8.5,14.22,3.52
2014-06-28,江苏,6.28,15.04,3.5
2014-06-28,江西,7.74,5.29,3.05
2014-06-28,浙江,6.32,13.08,3.31
2014-06-28,海南,9.18,2.88,2.92
2014-06-28,湖北,6.74,12.66,3.24
2014-06-28,湖南,6.74,14.31,3.33
2014-06-28,福建,7.31,4.33,3.17
2014-06-28,贵州,7.36,3.15,3.94
2014-06-28,重庆,6.71,2.14,4.02
2014-06-29,云南,6.95,4.35,4.41
2014-06-29,四川,7.36,6.74,4.19
2014-06-29,安徽,6.23,10.35,3.29
2014-06-29,山东,5.5,3.67,4.41
2014-06-29,广东,7.56,57.85,3.13
2014-06-29,广西,8.49,13.77,3.56
2014-06-29,江苏,6.32,16.72,3.52
2014-06-29,江西,7.62,4.51,2.94
2014-06-29,浙江,6.25,13.15,3.28
2014-06-29,海南,8.05,2.71,2.92
2014-06-29,湖北,6.65,10.67,3.16
2014-06-29,湖南,7.33,8.93,3.26
2014-06-29,福建,7.17,4.13,3.14
2014-06-29,贵州,8.18,3.12,4.1
2014-06-29,重庆,6.51,2.33,3.95
2014-06-30,云南,7.03,3.8,4.17
2014-06-30,四川,7.36,7.99,4.25
2014-06-30,安徽,5.97,11.65,3.35
2014-06-30,山东,5.63,3.33,4.07
2014-06-30,广东,7.58,63.62,3.2
2014-06-30,广西,8.65,18.1,3.59
2014-06-30,江苏,6.32,15.67,3.45
2014-06-30,江西,6.95,6.51,3.14
2014-06-30,浙江,6.32,14.81,3.27
2014-06-30,海南,8.15,3.13,2.98
2014-06-30,湖北,6.52,15.48,3.21
2014-06-30,湖南,6.92,11.26,3.33
2014-06-30,福建,7.13,4.16,3.14
2014-06-30,贵州,6.97,4.56,4.17
2014-06-30,重庆,6.67,2.9,3.93
2014-07-01,云南,6.69,3.44,4.28
2014-07-01,四川,7.09,6.55,4.2
2014-07-01,安徽,6.1,9.6,3.14
2014-07-01,山东,5.56,3.06,4.25
2014-07-01,广东,7.6,62.02,3.17
2014-07-01,广西,8.53,19.22,3.56
2014-07-01,江苏,6.04,16.76,3.58
2014-07-01,江西,7.5,6.44,3.01
2014-07-01,浙江,6.33,14.49,3.27
2014-07-01,海南,7.93,2.9,2.97
2014-07-01,湖北,6.71,8.87,3.2
2014-07-01,湖南,7.42,11.72,3.32
2014-07-01,福建,7.11,3.87,3.1
2014-07-01,贵州,7.56,3.46,4.23
2014-07-01,重庆,6.58,1.99,3.94
2014-07-02,云南,7.34,2.66,4.24
2014-07-02,四川,7.28,7.69,4.31
2014-07-02,安徽,5.97,13.18,3.25
2014-07-02,山东,5.59,3.33,3.98
2014-07-02,广东,7.56,66.92,3.2
2014-07-02,广西,8.42,14.03,3.59
2014-07-02,江苏,6.08,16.92,3.49
2014-07-02,江西,7.35,5.77,3.08
2014-07-02,浙江,6.23,14.35,3.28
2014-07-02,海南,8.51,2.44,2.98
2014-07-02,湖北,6.74,8.04,3.22
2014-07-02,湖南,7.1,7.53,3.34
2014-07-02,福建,7.09,4.52,3.21
2014-07-02,贵州,7.51,2.09,4.08
2014-07-02,重庆,6.73,3.2,3.95
2014-07-03,云南,7.47,4.43,4.14
2014-07-03,四川,7.18,8.24,4.2
2014-07-03,安徽,6.07,10.13,3.39
2014-07-03,山东,5.82,2.92,3.78
2014-07-03,广东,7.39,59.77,3.18
2014-07-03,广西,8.31,12.7,3.62
2014-07-03,江苏,5.95,17.02,3.61
2014-07-03,江西,7.25,5.66,3.24
2014-07-03,浙江,6.22,14.28,3.27
2014-07-03,海南,8.28,3.02,3.01
2014-07-03,湖北,6.58,11.12,3.25
2014-07-03,湖南,7.32,10.54,3.3
2014-07-03,福建,6.75,4.39,3.03
2014-07-03,贵州,7.87,1.98,4.19
2014-07-03,重庆,6.85,2.57,3.9
2014-07-04,云南,7.35,2.46,4.33
2014-07-04,四川,7.29,8.94,4.22
2014-07-04,安徽,5.92,12.47,3.24
2014-07-04,山东,5.55,2.73,3.54
2014-07-04,广东,7.69,70.62,3.2
2014-07-04,广西,8.34,15.06,3.58
2014-07-04,江苏,6.05,18.55,3.54
2014-07-04,江西,7.33,6.98,3.07
2014-07-04,浙江,5.86,17.59,3.37
2014-07-04,海南,8.43,3.12,2.96
2014-07-04,湖北,6.98,10.03,3.23
2014-07-04,湖南,7.28,7.19,3.32
2014-07-04,福建,6.55,5.04,3.09
2014-07-04,贵州,7.33,3.74,4.36
2014-07-04,重庆,6.88,3.25,3.98
2014-07-05,云南,7.29,3.54,4
2014-07-05,四川,7.44,6.29,4.28
2014-07-05,安徽,6.09,8.54,3.17
2014-07-05,山东,5.71,2.68,3.84
2014-07-05,广东,7.61,66.76,3.19
2014-07-05,广西,8.37,15.97,3.58
2014-07-05,江苏,5.96,16.73,3.51
2014-07-05,江西,7.62,5.1,3.1
2014-07-05,浙江,6.09,14.49,3.37
2014-07-05,海南,8.87,2.61,3
2014-07-05,湖北,6.53,10.04,3.23
2014-07-05,湖南,7.09,8.32,3.25
2014-07-05,福建,6.75,3.76,2.97
2014-07-05,贵州,7.72,3.38,4.04
2014-07-05,重庆,6.74,3.36,3.77
2014-07-06,云南,6.98,4.47,4.3
2014-07-06,四川,7.32,7.58,4.23
2014-07-06,安徽,5.9,11.77,3.29
2014-07-06,山东,5.54,3.69,4.06
2014-07-06,广东,7.47,58.78,3.18
2014-07-06,广西,8.07,12.99,3.56
2014-07-06,江苏,6,16.06,3.47
2014-07-06,江西,7.23,6.96,3.16
2014-07-06,浙江,5.95,15.99,3.33
2014-07-06,海南,8.42,2.91,2.92
2014-07-06,湖北,6.54,10.74,3.21
2014-07-06,湖南,6.89,10.46,3.33
2014-07-06,福建,6.55,4.82,3.06
2014-07-06,贵州,7.12,2.93,3.99
2014-07-06,重庆,7.17,4.1,4.22
2014-07-07,云南,7.09,3.48,4.27
2014-07-07,四川,7.43,5.86,4.32
2014-07-07,安徽,6.09,9.28,3.17
2014-07-07,山东,5.58,3.43,3.97
2014-07-07,广东,7.64,62.84,3.21
2014-07-07,广西,8.18,16.26,3.55
2014-07-07,江苏,6.02,19.08,3.46
2014-07-07,江西,6.83,6.43,3.13
2014-07-07,浙江,5.95,14.24,3.26
2014-07-07,海南,8.04,2.98,2.97
2014-07-07,湖北,6.62,14.79,3.23
2014-07-07,湖南,6.95,14.32,3.47
2014-07-07,福建,6.6,4.42,2.96
2014-07-07,贵州,7.07,3.51,4.06
2014-07-07,重庆,6.79,2.34,3.9
2014-07-08,云南,6.56,3.43,4.5
2014-07-08,四川,7.5,7.32,4.18
2014-07-08,安徽,5.92,10.81,3.21
2014-07-08,山东,5.7,3.21,3.8
2014-07-08,广东,7.55,66.28,3.19
2014-07-08,广西,8.11,16.6,3.62
2014-07-08,江苏,6.01,16.51,3.38
2014-07-08,江西,7.27,6.55,3.1
2014-07-08,浙江,5.79,11.96,3.39
2014-07-08,海南,8.27,2.94,2.9
2014-07-08,湖北,6.64,12.29,3.31
2014-07-08,湖南,7.16,12.28,3.47
2014-07-08,福建,6.69,5.99,3.17
2014-07-08,贵州,6.82,2.67,4.21
2014-07-08,重庆,7.04,2.4,4.05
2014-07-09,云南,7.01,3.43,4.4
2014-07-09,四川,7.49,6.2,4.31
2014-07-09,安徽,5.91,8.46,3.22
2014-07-09,山东,5.63,3.13,3.83
2014-07-09,广东,7.33,60.28,3.23
2014-07-09,广西,7.97,15.45,3.6
2014-07-09,江苏,6.04,15.45,3.44
2014-07-09,江西,6.79,5.95,3.14
2014-07-09,浙江,5.97,12.79,3.23
2014-07-09,海南,7.93,2.62,2.93
2014-07-09,湖北,6.73,9.38,3.15
2014-07-09,湖南,7.29,9.6,3.33
2014-07-09,福建,6.41,4.12,3
2014-07-09,贵州,6.67,1.47,4.32
2014-07-09,重庆,7.09,2.19,4.1
2014-07-10,云南,6.82,4.39,4.16
2014-07-10,四川,7.52,5.55,4.42
2014-07-10,安徽,5.81,9.15,3.19
2014-07-10,山东,5.34,3.82,4.33
2014-07-10,广东,7.23,70.15,3.24
2014-07-10,广西,8.39,13.47,3.6
2014-07-10,江苏,5.93,13.98,3.54
2014-07-10,江西,6.89,3.69,2.99
2014-07-10,浙江,5.94,12.09,3.3
2014-07-10,海南,8.45,2.79,3.04
2014-07-10,湖北,6.52,7.31,3.26
2014-07-10,湖南,6.82,7.94,3.26
2014-07-10,福建,6.42,4.96,3.12
2014-07-10,贵州,7.27,2.19,4.38
2014-07-10,重庆,6.9,2.07,4.18
2014-07-11,云南,6.97,3.32,4.09
2014-07-11,四川,7.35,5.45,4.49
2014-07-11,安徽,5.85,12.14,3.07
2014-07-11,山东,5.46,4.29,4.21
2014-07-11,广东,7.11,74.02,3.2
2014-07-11,广西,8,16.92,3.61
2014-07-11,江苏,5.92,15.76,3.55
2014-07-11,江西,6.77,6.2,3.09
2014-07-11,浙江,5.87,13.12,3.17
2014-07-11,海南,8.31,3.69,2.91
2014-07-11,湖北,6.49,9.19,3.22
2014-07-11,湖南,6.7,9.15,3.38
2014-07-11,福建,6.51,3.64,3.18
2014-07-11,贵州,7.05,3.49,3.99
2014-07-11,重庆,6.74,2.53,4.05
2014-07-12,云南,6.89,2.82,4.07
2014-07-12,四川,7.21,9.28,4.42
2014-07-12,安徽,5.65,13.04,3.18
2014-07-12,山东,5.39,3.76,4.08
2014-07-12,广东,7.12,79.66,3.2
2014-07-12,广西,7.91,16.81,3.55
2014-07-12,江苏,5.86,16.29,3.44
2014-07-12,江西,6.72,6.49,2.92
2014-07-12,浙江,5.8,14.76,3.11
2014-07-12,海南,8.38,3.52,2.92
2014-07-12,湖北,6.31,10.23,3.18
2014-07-12,湖南,6.54,6.88,3.33
2014-07-12,福建,6.52,6.68,3.11
2014-07-12,贵州,7.54,2.35,3.93
2014-07-12,重庆,6.57,3.2,4.13
2014-07-13,云南,7.12,4.29,4.02
2014-07-13,四川,6.93,8.28,4.31
